idSolicitud;fecha;fechaCompra
64675;18/10/2020;8/4/2020
64676;13/1/2020;28/10/2020
64677;26/7/2020;17/12/2020
64678;4/7/2020;14/8/2020
64679;24/3/2020;22/1/2020
64680;26/10/2020;26/6/2020
64681;1/12/2020;28/4/2020
64682;23/8/2020;4/6/2020
64683;28/12/2020;22/3/2020
64684;14/4/2020;9/12/2020
64685;22/5/2020;29/6/2020
64686;28/10/2020;27/9/2020
64687;30/9/2020;6/3/2020
64688;21/1/2020;21/8/2020
64689;17/4/2020;17/5/2020
64690;27/12/2020;3/5/2020
64691;15/10/2020;10/7/2020
64692;5/12/2020;18/2/2020
64693;5/3/2020;1/9/2020
64694;18/8/2020;14/3/2020
64695;26/10/2020;16/11/2020
64696;7/9/2020;10/2/2020
64697;28/1/2020;13/1/2020
64698;22/7/2020;24/4/2020
64699;24/2/2020;6/6/2020
64700;6/11/2020;24/4/2020
64701;5/3/2020;28/5/2020
64702;20/12/2020;14/5/2020
64703;5/10/2020;24/7/2020
64704;8/4/2020;17/4/2020
64705;27/6/2020;10/3/2020
64706;17/11/2020;16/6/2020
64707;17/4/2020;25/5/2020
64708;15/11/2020;3/9/2020
64709;9/5/2020;24/11/2020
64710;14/5/2020;1/4/2020
64711;2/10/2020;12/9/2020
64712;8/3/2020;19/5/2020
64713;15/8/2020;13/6/2020
64714;6/4/2020;19/12/2020
64715;28/2/2020;5/9/2020
64716;22/7/2020;14/3/2020
64717;7/1/2020;14/5/2020
64718;27/2/2020;1/2/2020
64719;14/10/2020;11/12/2020
64720;31/5/2020;11/1/2020
64721;23/10/2020;5/11/2020
64722;19/3/2020;19/3/2020
64723;23/11/2020;17/5/2020
64724;16/4/2020;8/8/2020
64725;29/4/2020;22/7/2020
64726;16/4/2020;22/4/2020
64727;7/11/2020;12/3/2020
64728;23/11/2020;3/8/2020
64729;1/12/2020;30/4/2020
64730;21/10/2020;10/5/2020
64731;8/10/2020;12/3/2020
64732;23/12/2020;17/4/2020
64733;4/4/2020;24/1/2020
64734;27/1/2020;12/4/2020
64735;31/8/2020;20/12/2020
64736;3/12/2020;4/11/2020
64737;20/3/2020;2/1/2020
64738;7/9/2020;3/4/2020
64739;20/5/2020;1/6/2020
64740;4/6/2020;16/1/2020
64741;21/4/2020;25/12/2020
64742;18/8/2020;17/11/2020
64743;21/6/2020;21/6/2020
64744;29/5/2020;20/8/2020
64745;23/7/2020;26/6/2020
64746;22/8/2020;8/1/2020
64747;11/5/2020;21/9/2020
64748;17/12/2020;4/5/2020
64749;18/2/2020;14/3/2020
64750;3/4/2020;11/10/2020
64751;23/10/2020;21/10/2020
64752;26/4/2020;10/1/2020
64753;9/11/2020;29/1/2020
64754;7/10/2020;24/10/2020
64755;3/2/2020;31/1/2020
64756;1/11/2020;5/7/2020
64757;27/6/2020;3/3/2020
64758;24/2/2020;5/10/2020
64759;13/4/2020;20/12/2020
64760;15/1/2020;11/1/2020
64761;19/2/2020;8/9/2020
64762;4/10/2020;21/3/2020
64763;28/11/2020;7/7/2020
64764;2/10/2020;6/10/2020
64765;20/4/2020;12/5/2020
64766;2/8/2020;2/1/2020
64767;13/5/2020;19/5/2020
64768;14/12/2020;13/5/2020
64769;20/6/2020;12/7/2020
64770;18/3/2020;1/8/2020
64771;3/10/2020;20/5/2020
64772;4/5/2020;13/10/2020
64773;14/5/2020;2/8/2020
64774;19/11/2020;24/3/2020
64775;7/5/2020;3/4/2020
64776;6/1/2020;19/6/2020
64777;14/12/2020;6/6/2020
64778;3/7/2020;10/3/2020
64779;27/5/2020;20/10/2020
64780;28/9/2020;21/9/2020
64781;17/9/2020;15/10/2020
64782;22/10/2020;12/10/2020
64783;18/6/2020;15/8/2020
64784;29/6/2020;28/5/2020
64785;15/9/2020;8/1/2020
64786;7/9/2020;28/8/2020
64787;14/1/2020;13/6/2020
64788;23/8/2020;23/2/2020
64789;27/8/2020;29/3/2020
64790;13/10/2020;16/3/2020
64791;17/1/2020;16/4/2020
64792;21/4/2020;22/9/2020
64793;26/9/2020;18/10/2020
64794;15/11/2020;19/11/2020
64795;1/11/2020;25/6/2020
64796;1/5/2020;1/11/2020
64797;11/9/2020;16/10/2020
64798;19/2/2020;14/2/2020
64799;8/10/2020;20/1/2020
64800;9/10/2020;12/6/2020
64801;25/8/2020;28/11/2020
64802;5/11/2020;11/12/2020
64803;16/7/2020;10/10/2020
64804;19/11/2020;13/8/2020
64805;16/3/2020;25/3/2020
64806;3/12/2020;5/3/2020
64807;29/5/2020;14/2/2020
64808;29/9/2020;1/7/2020
64809;21/1/2020;31/8/2020
64810;21/8/2020;24/11/2020
64811;10/4/2020;8/1/2020
64812;25/8/2020;2/8/2020
64813;5/2/2020;18/10/2020
64814;24/5/2020;22/3/2020
64815;9/10/2020;17/3/2020
64816;8/2/2020;9/4/2020
64817;18/6/2020;15/9/2020
64818;10/5/2020;14/1/2020
64819;24/7/2020;21/2/2020
64820;15/4/2020;26/9/2020
64821;23/10/2020;9/8/2020
64822;6/6/2020;10/9/2020
64823;15/7/2020;27/2/2020
64824;14/8/2020;2/9/2020
64825;4/1/2020;17/4/2020
64826;2/10/2020;30/9/2020
64827;10/6/2020;12/9/2020
64828;22/7/2020;4/1/2020
64829;27/9/2020;12/7/2020
64830;29/12/2020;13/5/2020
64831;15/10/2020;25/11/2020
64832;14/12/2020;27/7/2020
64833;17/8/2020;22/2/2020
64834;31/8/2020;8/12/2020
64835;27/10/2020;2/11/2020
64836;5/9/2020;12/7/2020
64837;22/12/2020;16/1/2020
64838;14/2/2020;28/9/2020
64839;28/1/2020;6/5/2020
64840;13/4/2020;21/2/2020
64841;4/10/2020;7/12/2020
64842;24/1/2020;16/4/2020
64843;20/5/2020;2/7/2020
64844;9/4/2020;29/10/2020
64845;26/11/2020;20/2/2020
64846;15/6/2020;5/2/2020
64847;16/4/2020;31/12/2020
64848;28/1/2020;4/12/2020
64849;27/4/2020;21/10/2020
64850;28/10/2020;23/12/2020
64851;14/1/2020;12/4/2020
64852;13/5/2020;19/10/2020
64853;8/2/2020;1/8/2020
64854;19/10/2020;6/5/2020
64855;10/6/2020;23/10/2020
64856;25/12/2020;30/8/2020
64857;1/9/2020;8/5/2020
64858;10/5/2020;13/5/2020
64859;11/3/2020;8/7/2020
64860;5/12/2020;12/2/2020
64861;12/11/2020;14/6/2020
64862;15/11/2020;11/9/2020
64863;2/5/2020;26/8/2020
64864;9/9/2020;20/8/2020
64865;15/6/2020;12/12/2020
64866;2/9/2020;24/9/2020
64867;3/9/2020;9/8/2020
64868;11/2/2020;8/6/2020
64869;8/9/2020;17/10/2020
64870;25/6/2020;24/11/2020
64871;9/12/2020;27/6/2020
64872;5/10/2020;9/9/2020
64873;27/9/2020;24/12/2020
64874;24/10/2020;13/8/2020
64875;22/11/2020;13/4/2020
64876;6/4/2020;4/5/2020
64877;15/7/2020;30/12/2020
64878;19/9/2020;12/8/2020
64879;23/4/2020;11/12/2020
64880;21/4/2020;25/12/2020
64881;6/4/2020;10/5/2020
64882;26/8/2020;19/6/2020
64883;6/5/2020;28/9/2020
64884;25/8/2020;19/6/2020
64885;18/8/2020;14/4/2020
64886;29/12/2020;23/3/2020
64887;21/5/2020;18/10/2020
64888;9/9/2020;16/1/2020
64889;28/10/2020;23/11/2020
64890;19/2/2020;22/8/2020
64891;13/1/2020;2/2/2020
64892;9/11/2020;21/7/2020
64893;22/11/2020;9/8/2020
64894;24/2/2020;9/7/2020
64895;15/1/2020;20/11/2020
64896;21/2/2020;7/6/2020
64897;3/12/2020;3/8/2020
64898;3/5/2020;22/2/2020
64899;3/2/2020;14/2/2020
64900;1/12/2020;4/6/2020
64901;26/8/2020;24/1/2020
64902;25/8/2020;26/9/2020
64903;1/8/2020;30/8/2020
64904;8/5/2020;9/6/2020
64905;13/5/2020;2/9/2020
64906;21/10/2020;5/7/2020
64907;22/12/2020;26/7/2020
64908;13/12/2020;1/11/2020
64909;11/12/2020;14/9/2020
64910;11/8/2020;24/2/2020
64911;17/8/2020;29/7/2020
64912;14/9/2020;6/11/2020
64913;14/1/2020;6/12/2020
64914;27/7/2020;21/5/2020
64915;20/2/2020;19/7/2020
64916;9/2/2020;7/5/2020
64917;6/11/2020;2/6/2020
64918;22/1/2020;13/4/2020
64919;26/8/2020;22/8/2020
64920;12/5/2020;18/10/2020
64921;4/9/2020;10/11/2020
64922;14/11/2020;21/10/2020
64923;16/5/2020;22/11/2020
64924;12/3/2020;9/5/2020
64925;27/5/2020;21/3/2020
64926;19/4/2020;15/3/2020
64927;10/7/2020;16/4/2020
64928;6/11/2020;20/11/2020
64929;15/8/2020;24/2/2020
64930;17/3/2020;28/5/2020
64931;11/4/2020;30/11/2020
64932;4/12/2020;26/4/2020
64933;2/12/2020;5/5/2020
64934;9/12/2020;8/9/2020
64935;13/7/2020;20/3/2020
64936;23/10/2020;12/1/2020
64937;21/7/2020;26/12/2020
64938;12/8/2020;15/2/2020
64939;25/9/2020;21/7/2020
64940;8/8/2020;19/9/2020
64941;6/2/2020;31/10/2020
64942;26/6/2020;7/3/2020
64943;2/3/2020;9/7/2020
64944;9/11/2020;3/8/2020
64945;22/7/2020;13/12/2020
64946;10/3/2020;25/7/2020
64947;13/5/2020;30/3/2020
64948;22/3/2020;26/12/2020
64949;13/6/2020;25/9/2020
64950;4/9/2020;5/11/2020
64951;20/2/2020;10/7/2020
64952;7/12/2020;4/1/2020
64953;29/10/2020;28/1/2020
64954;12/3/2020;26/6/2020
64955;21/5/2020;15/4/2020
64956;19/3/2020;29/9/2020
64957;9/7/2020;24/4/2020
64958;5/11/2020;16/9/2020
64959;14/2/2020;6/6/2020
64960;5/4/2020;23/4/2020
64961;8/7/2020;18/11/2020
64962;2/10/2020;12/3/2020
64963;2/2/2020;31/1/2020
64964;22/4/2020;22/11/2020
64965;19/3/2020;24/1/2020
64966;31/1/2020;15/9/2020
64967;10/10/2020;25/4/2020
64968;28/10/2020;20/3/2020
64969;27/1/2020;18/6/2020
64970;5/5/2020;13/3/2020
64971;13/2/2020;15/10/2020
64972;25/4/2020;1/6/2020
64973;30/1/2020;29/3/2020
64974;9/3/2020;13/11/2020
64975;6/6/2020;24/8/2020
64976;25/7/2020;12/6/2020
64977;13/1/2020;14/7/2020
64978;15/4/2020;20/5/2020
64979;30/6/2020;10/9/2020
64980;25/6/2020;31/1/2020
64981;20/4/2020;30/8/2020
64982;18/1/2020;6/3/2020
64983;1/6/2020;24/1/2020
64984;27/6/2020;26/7/2020
64985;21/3/2020;16/9/2020
64986;19/6/2020;21/1/2020
64987;22/10/2020;29/5/2020
64988;31/10/2020;19/10/2020
64989;16/10/2020;8/4/2020
64990;16/10/2020;15/6/2020
64991;14/8/2020;11/6/2020
64992;28/1/2020;20/8/2020
64993;23/8/2020;22/4/2020
64994;16/4/2020;13/8/2020
64995;7/4/2020;3/7/2020
64996;30/9/2020;18/11/2020
64997;3/12/2020;21/9/2020
64998;8/8/2020;9/1/2020
64999;19/8/2020;10/3/2020
65000;16/4/2020;6/11/2020
65001;22/2/2020;3/4/2020
65002;31/3/2020;19/4/2020
65003;23/12/2020;20/3/2020
65004;17/11/2020;4/8/2020
65005;7/3/2020;6/6/2020
65006;17/9/2020;19/6/2020
65007;20/3/2020;4/1/2020
65008;1/8/2020;17/7/2020
65009;20/11/2020;24/11/2020
65010;25/9/2020;19/6/2020
65011;9/2/2020;29/4/2020
65012;16/2/2020;11/10/2020
65013;17/8/2020;18/7/2020
65014;5/3/2020;29/3/2020
65015;30/11/2020;2/11/2020
65016;28/1/2020;16/12/2020
65017;20/4/2020;29/4/2020
65018;8/1/2020;12/2/2020
65019;20/3/2020;17/9/2020
65020;26/7/2020;3/11/2020
65021;31/5/2020;8/6/2020
65022;27/5/2020;5/5/2020
65023;2/6/2020;27/11/2020
65024;11/7/2020;18/8/2020
65025;23/4/2020;23/3/2020
65026;14/2/2020;9/2/2020
65027;19/6/2020;13/1/2020
65028;25/6/2020;20/11/2020
65029;25/6/2020;2/2/2020
65030;4/12/2020;24/9/2020
65031;9/10/2020;27/10/2020
65032;17/7/2020;7/9/2020
65033;23/8/2020;18/2/2020
65034;1/9/2020;10/10/2020
65035;21/6/2020;18/3/2020
65036;28/6/2020;17/8/2020
65037;30/7/2020;14/1/2020
65038;29/2/2020;2/1/2020
65039;16/10/2020;22/5/2020
65040;25/2/2020;30/3/2020
65041;2/1/2020;6/4/2020
65042;4/10/2020;11/11/2020
65043;10/11/2020;6/3/2020
65044;1/2/2020;3/1/2020
65045;16/5/2020;1/11/2020
65046;4/9/2020;18/7/2020
65047;7/5/2020;10/12/2020
65048;25/6/2020;24/9/2020
65049;5/3/2020;22/9/2020
65050;22/7/2020;27/12/2020
65051;25/10/2020;19/5/2020
65052;25/1/2020;22/12/2020
65053;8/10/2020;2/9/2020
65054;1/10/2020;22/2/2020
65055;2/3/2020;27/3/2020
65056;13/5/2020;27/10/2020
65057;21/2/2020;29/1/2020
65058;20/6/2020;5/6/2020
65059;26/12/2020;23/4/2020
65060;5/5/2020;22/7/2020
65061;15/7/2020;26/8/2020
65062;3/11/2020;25/6/2020
65063;16/8/2020;23/6/2020
65064;26/4/2020;22/12/2020
65065;22/3/2020;16/5/2020
65066;25/8/2020;14/3/2020
65067;28/11/2020;8/8/2020
65068;19/5/2020;10/11/2020
65069;3/8/2020;5/4/2020
65070;5/11/2020;30/4/2020
65071;9/11/2020;4/3/2020
65072;12/7/2020;11/3/2020
65073;25/3/2020;1/12/2020
65074;11/1/2020;3/2/2020
65075;12/6/2020;31/12/2020
65076;8/6/2020;1/8/2020
65077;3/2/2020;17/9/2020
65078;26/11/2020;13/12/2020
65079;22/11/2020;25/1/2020
65080;14/11/2020;22/12/2020
65081;16/2/2020;3/11/2020
65082;5/6/2020;29/6/2020
65083;31/3/2020;21/4/2020
65084;16/6/2020;11/10/2020
65085;15/6/2020;20/4/2020
65086;10/5/2020;15/1/2020
65087;11/6/2020;24/11/2020
65088;30/12/2020;27/2/2020
65089;24/11/2020;6/4/2020
65090;30/11/2020;25/7/2020
65091;14/12/2020;19/12/2020
65092;6/8/2020;28/11/2020
65093;23/1/2020;1/9/2020
65094;16/11/2020;31/12/2020
65095;27/3/2020;1/5/2020
65096;30/8/2020;9/11/2020
65097;30/6/2020;11/6/2020
65098;1/2/2020;20/6/2020
65099;1/9/2020;9/9/2020
65100;28/5/2020;29/12/2020
65101;4/8/2020;18/8/2020
65102;9/8/2020;6/12/2020
65103;24/9/2020;1/2/2020
65104;29/6/2020;9/11/2020
65105;26/7/2020;7/4/2020
65106;4/3/2020;25/2/2020
65107;14/1/2020;6/10/2020
65108;12/9/2020;27/6/2020
65109;21/7/2020;1/2/2020
65110;17/9/2020;5/9/2020
65111;4/6/2020;5/1/2020
65112;6/12/2020;1/5/2020
65113;6/3/2020;12/5/2020
65114;26/5/2020;26/3/2020
65115;7/3/2020;28/3/2020
65116;9/9/2020;8/6/2020
65117;25/10/2020;20/10/2020
65118;30/3/2020;25/3/2020
65119;9/1/2020;10/9/2020
65120;21/9/2020;15/9/2020
65121;14/1/2020;14/6/2020
65122;19/4/2020;5/12/2020
65123;10/2/2020;3/7/2020
65124;8/9/2020;2/12/2020
65125;29/10/2020;4/10/2020
65126;23/1/2020;13/12/2020
65127;1/5/2020;3/9/2020
65128;1/1/2020;14/5/2020
65129;4/1/2020;13/7/2020
65130;25/2/2020;13/10/2020
65131;9/11/2020;31/10/2020
65132;2/11/2020;2/3/2020
65133;17/10/2020;12/12/2020
65134;2/2/2020;4/2/2020
65135;26/1/2020;6/9/2020
65136;24/2/2020;3/1/2020
65137;13/8/2020;1/10/2020
65138;3/4/2020;6/5/2020
65139;31/10/2020;17/6/2020
65140;6/5/2020;2/2/2020
65141;12/3/2020;31/10/2020
65142;20/1/2020;10/9/2020
65143;21/4/2020;30/9/2020
65144;26/9/2020;5/11/2020
65145;9/10/2020;24/2/2020
65146;3/9/2020;7/1/2020
65147;5/9/2020;11/4/2020
65148;16/12/2020;16/10/2020
65149;8/12/2020;12/7/2020
65150;31/7/2020;26/9/2020
65151;21/10/2020;25/4/2020
65152;30/10/2020;14/11/2020
65153;18/10/2020;26/6/2020
65154;15/9/2020;15/12/2020
65155;2/5/2020;14/6/2020
65156;4/1/2020;18/11/2020
65157;12/2/2020;24/4/2020
65158;14/4/2020;2/5/2020
65159;17/4/2020;15/6/2020
65160;7/1/2020;16/3/2020
65161;2/9/2020;6/6/2020
65162;24/8/2020;2/10/2020
65163;17/2/2020;19/9/2020
65164;12/8/2020;21/3/2020
65165;7/2/2020;30/11/2020
65166;26/4/2020;23/1/2020
65167;11/7/2020;3/4/2020
65168;6/12/2020;3/1/2020
65169;21/4/2020;21/7/2020
65170;25/12/2020;7/12/2020
65171;24/7/2020;29/9/2020
65172;23/8/2020;11/6/2020
65173;29/3/2020;27/9/2020
65174;21/8/2020;28/4/2020
65175;17/1/2020;24/12/2020
65176;7/10/2020;3/3/2020
65177;17/6/2020;3/10/2020
65178;29/7/2020;19/7/2020
65179;27/6/2020;21/5/2020
65180;4/11/2020;21/12/2020
65181;14/9/2020;8/9/2020
65182;3/9/2020;26/6/2020
65183;10/8/2020;12/3/2020
65184;18/5/2020;5/5/2020
65185;3/7/2020;8/4/2020
65186;1/11/2020;6/8/2020
65187;11/12/2020;1/4/2020
65188;6/9/2020;28/2/2020
65189;25/2/2020;6/2/2020
65190;16/2/2020;5/11/2020
65191;15/3/2020;4/2/2020
65192;14/10/2020;21/1/2020
65193;29/4/2020;20/6/2020
65194;27/5/2020;22/8/2020
65195;27/1/2020;19/8/2020
65196;19/5/2020;28/8/2020
65197;7/9/2020;27/6/2020
65198;13/3/2020;1/2/2020
65199;15/5/2020;16/1/2020
65200;16/10/2020;14/2/2020
65201;22/11/2020;26/11/2020
65202;6/10/2020;22/1/2020
65203;28/3/2020;24/4/2020
65204;6/6/2020;7/11/2020
65205;14/1/2020;11/5/2020
65206;18/12/2020;4/8/2020
65207;4/4/2020;8/4/2020
65208;8/8/2020;25/5/2020
65209;22/8/2020;17/6/2020
65210;2/12/2020;6/9/2020
65211;27/6/2020;20/4/2020
65212;23/9/2020;7/11/2020
65213;13/11/2020;13/3/2020
65214;22/12/2020;18/4/2020
65215;8/5/2020;5/9/2020
65216;31/10/2020;16/2/2020
65217;19/5/2020;5/6/2020
65218;4/1/2020;16/3/2020
65219;27/1/2020;13/10/2020
65220;30/11/2020;22/1/2020
65221;3/9/2020;13/2/2020
65222;9/10/2020;2/12/2020
65223;6/6/2020;13/1/2020
65224;27/1/2020;22/5/2020
65225;8/3/2020;28/3/2020
65226;16/6/2020;8/3/2020
65227;15/6/2020;24/5/2020
65228;1/11/2020;28/5/2020
65229;11/11/2020;13/3/2020
65230;3/3/2020;6/4/2020
65231;6/6/2020;24/12/2020
65232;26/12/2020;29/11/2020
65233;4/10/2020;7/3/2020
65234;22/7/2020;23/6/2020
65235;10/8/2020;20/12/2020
65236;31/1/2020;16/4/2020
65237;28/8/2020;8/5/2020
65238;16/4/2020;6/6/2020
65239;1/3/2020;17/3/2020
65240;23/1/2020;22/7/2020
65241;12/12/2020;19/10/2020
65242;29/10/2020;21/6/2020
65243;10/7/2020;3/12/2020
65244;30/8/2020;14/8/2020
65245;8/6/2020;5/8/2020
65246;14/6/2020;17/10/2020
65247;9/9/2020;21/2/2020
65248;1/2/2020;3/10/2020
65249;22/1/2020;21/5/2020
65250;8/9/2020;19/8/2020
65251;25/12/2020;26/10/2020
65252;14/1/2020;2/4/2020
65253;27/3/2020;3/10/2020
65254;29/4/2020;12/12/2020
65255;5/1/2020;29/3/2020
65256;7/5/2020;13/10/2020
65257;27/4/2020;15/8/2020
65258;16/11/2020;2/5/2020
65259;17/9/2020;6/10/2020
65260;11/1/2020;23/10/2020
65261;12/10/2020;6/10/2020
65262;27/6/2020;5/12/2020
65263;14/9/2020;29/9/2020
65264;21/10/2020;10/9/2020
65265;6/4/2020;13/6/2020
65266;17/7/2020;18/2/2020
65267;3/1/2020;8/10/2020
65268;6/6/2020;16/6/2020
65269;8/2/2020;15/4/2020
65270;19/10/2020;19/10/2020
65271;4/7/2020;18/3/2020
65272;24/5/2020;25/2/2020
65273;3/4/2020;28/8/2020
65274;22/11/2020;24/11/2020
65275;17/10/2020;20/11/2020
65276;11/9/2020;25/7/2020
65277;4/2/2020;7/8/2020
65278;5/10/2020;6/2/2020
65279;16/2/2020;8/9/2020
65280;19/11/2020;21/3/2020
65281;26/11/2020;27/11/2020
65282;20/7/2020;19/3/2020
65283;3/5/2020;2/10/2020
65284;13/8/2020;1/2/2020
65285;4/5/2020;13/5/2020
65286;1/1/2020;3/11/2020
65287;27/7/2020;23/2/2020
65288;10/3/2020;24/5/2020
65289;17/5/2020;19/7/2020
65290;19/6/2020;2/12/2020
65291;24/7/2020;4/12/2020
65292;13/12/2020;24/4/2020
65293;6/8/2020;26/1/2020
65294;16/11/2020;10/12/2020
65295;27/10/2020;10/11/2020
65296;12/12/2020;3/5/2020
65297;16/4/2020;23/1/2020
65298;27/10/2020;28/10/2020
65299;16/2/2020;25/5/2020
65300;14/7/2020;13/6/2020
65301;8/3/2020;18/12/2020
65302;6/12/2020;23/4/2020
65303;19/11/2020;6/3/2020
65304;5/5/2020;17/7/2020
65305;5/9/2020;13/5/2020
65306;11/4/2020;8/5/2020
65307;22/5/2020;13/8/2020
65308;13/5/2020;24/12/2020
65309;26/3/2020;20/5/2020
65310;23/3/2020;8/11/2020
65311;13/7/2020;22/3/2020
65312;7/7/2020;18/12/2020
65313;21/4/2020;28/9/2020
65314;11/4/2020;25/3/2020
65315;28/5/2020;23/7/2020
65316;9/5/2020;11/7/2020
65317;4/10/2020;6/4/2020
65318;18/12/2020;24/5/2020
65319;11/12/2020;26/8/2020
65320;14/1/2020;27/1/2020
65321;12/4/2020;6/1/2020
65322;15/4/2020;24/9/2020
65323;12/2/2020;3/12/2020
65324;26/4/2020;24/9/2020
65325;9/10/2020;9/12/2020
65326;1/5/2020;23/4/2020
65327;31/1/2020;31/7/2020
65328;13/2/2020;29/11/2020
65329;30/9/2020;25/9/2020
65330;25/12/2020;24/5/2020
65331;4/12/2020;21/2/2020
65332;19/10/2020;9/1/2020
65333;9/10/2020;14/4/2020
65334;4/6/2020;26/1/2020
65335;4/11/2020;27/3/2020
65336;5/12/2020;17/1/2020
65337;16/12/2020;7/8/2020
65338;5/11/2020;18/2/2020
65339;11/1/2020;13/11/2020
65340;27/9/2020;9/3/2020
65341;3/5/2020;23/10/2020
65342;24/11/2020;14/2/2020
65343;1/7/2020;28/11/2020
65344;28/2/2020;20/5/2020
65345;7/8/2020;4/7/2020
65346;25/2/2020;8/5/2020
65347;8/2/2020;3/11/2020
65348;26/12/2020;19/7/2020
65349;3/6/2020;18/4/2020
65350;5/8/2020;29/9/2020
65351;16/9/2020;14/6/2020
65352;10/10/2020;19/12/2020
65353;22/2/2020;6/1/2020
65354;25/1/2020;2/7/2020
65355;10/12/2020;2/2/2020
65356;13/12/2020;26/8/2020
65357;7/5/2020;20/4/2020
65358;10/6/2020;13/5/2020
65359;26/6/2020;13/1/2020
65360;2/6/2020;12/8/2020
65361;2/9/2020;20/4/2020
65362;30/10/2020;26/11/2020
65363;31/5/2020;1/1/2020
65364;28/8/2020;4/4/2020
65365;23/2/2020;8/8/2020
65366;16/5/2020;24/6/2020
65367;7/4/2020;30/12/2020
65368;9/2/2020;12/1/2020
65369;3/3/2020;16/1/2020
65370;29/11/2020;15/12/2020
65371;29/10/2020;2/12/2020
65372;25/12/2020;20/1/2020
65373;5/4/2020;10/4/2020
65374;26/5/2020;10/7/2020
65375;27/6/2020;8/4/2020
65376;12/6/2020;16/5/2020
65377;5/4/2020;17/12/2020
65378;3/11/2020;13/10/2020
65379;20/6/2020;15/8/2020
65380;27/6/2020;21/2/2020
65381;31/10/2020;10/1/2020
65382;30/12/2020;30/1/2020
65383;10/9/2020;16/12/2020
65384;6/7/2020;12/5/2020
65385;11/6/2020;10/11/2020
65386;21/6/2020;28/8/2020
65387;8/2/2020;13/2/2020
65388;22/3/2020;23/10/2020
65389;25/5/2020;30/11/2020
65390;28/12/2020;14/9/2020
65391;3/7/2020;1/5/2020
65392;13/2/2020;3/5/2020
65393;13/11/2020;26/10/2020
65394;24/11/2020;9/10/2020
65395;23/6/2020;16/12/2020
65396;3/2/2020;5/12/2020
65397;8/11/2020;5/10/2020
65398;25/12/2020;2/6/2020
65399;17/7/2020;22/12/2020
65400;3/9/2020;6/9/2020
65401;6/1/2020;28/12/2020
65402;29/4/2020;1/3/2020
65403;12/12/2020;17/12/2020
65404;1/1/2020;27/4/2020
65405;9/10/2020;26/12/2020
65406;13/4/2020;11/6/2020
65407;2/5/2020;12/10/2020
65408;16/11/2020;15/2/2020
65409;4/3/2020;14/9/2020
65410;30/1/2020;3/4/2020
65411;18/12/2020;16/3/2020
65412;8/11/2020;15/2/2020
65413;6/6/2020;29/6/2020
65414;4/9/2020;11/3/2020
65415;25/7/2020;8/8/2020
65416;19/1/2020;11/6/2020
65417;27/9/2020;3/9/2020
65418;19/9/2020;10/6/2020
65419;23/11/2020;24/4/2020
65420;27/12/2020;8/4/2020
65421;7/1/2020;2/11/2020
65422;14/9/2020;24/7/2020
65423;4/2/2020;30/4/2020
65424;6/9/2020;27/1/2020
65425;10/12/2020;27/2/2020
65426;16/4/2020;16/12/2020
65427;4/3/2020;9/3/2020
65428;27/1/2020;13/1/2020
65429;22/7/2020;17/2/2020
65430;19/7/2020;15/1/2020
65431;12/2/2020;16/6/2020
65432;21/4/2020;21/3/2020
65433;3/12/2020;7/8/2020
65434;20/10/2020;30/5/2020
65435;10/12/2020;30/7/2020
65436;20/3/2020;13/8/2020
65437;16/9/2020;30/1/2020
65438;2/5/2020;1/2/2020
65439;1/4/2020;12/2/2020
65440;2/3/2020;15/2/2020
65441;4/1/2020;24/6/2020
65442;14/4/2020;28/10/2020
65443;27/3/2020;23/11/2020
65444;15/12/2020;1/3/2020
65445;13/11/2020;13/8/2020
65446;23/11/2020;11/1/2020
65447;21/3/2020;26/9/2020
65448;11/8/2020;31/7/2020
65449;29/4/2020;27/1/2020
65450;10/8/2020;29/11/2020
65451;5/9/2020;17/3/2020
65452;8/9/2020;24/8/2020
65453;10/1/2020;19/4/2020
65454;18/10/2020;15/7/2020
65455;20/2/2020;13/8/2020
65456;7/10/2020;21/6/2020
65457;26/8/2020;19/2/2020
65458;3/5/2020;9/6/2020
65459;21/10/2020;18/12/2020
65460;13/6/2020;9/9/2020
65461;28/10/2020;19/6/2020
65462;16/9/2020;3/9/2020
65463;27/11/2020;25/1/2020
65464;15/4/2020;19/1/2020
65465;16/7/2020;7/1/2020
65466;1/10/2020;19/6/2020
65467;19/9/2020;30/7/2020
65468;1/5/2020;31/5/2020
65469;8/1/2020;9/7/2020
65470;14/11/2020;24/9/2020
65471;1/12/2020;15/9/2020
65472;18/2/2020;1/8/2020
65473;24/6/2020;14/3/2020
65474;20/3/2020;16/7/2020
65475;11/7/2020;10/1/2020
65476;22/11/2020;28/1/2020
65477;10/11/2020;21/9/2020
65478;18/2/2020;18/12/2020
65479;30/1/2020;1/5/2020
65480;14/4/2020;3/10/2020
65481;29/7/2020;24/5/2020
65482;26/12/2020;11/1/2020
65483;27/6/2020;27/5/2020
65484;22/8/2020;20/2/2020
65485;5/1/2020;10/12/2020
65486;28/12/2020;14/2/2020
65487;13/1/2020;21/3/2020
65488;20/7/2020;18/7/2020
65489;1/7/2020;6/8/2020
65490;28/12/2020;13/4/2020
65491;19/11/2020;1/11/2020
65492;21/12/2020;10/4/2020
65493;24/1/2020;30/11/2020
65494;6/7/2020;26/1/2020
65495;21/8/2020;18/11/2020
65496;23/3/2020;8/1/2020
